,table_id,target_column,annotation_id,annotation_label
4174,GitTables_2845,3,http://dbpedia.org/ontology/genus,genus
4175,GitTables_2845,0,http://dbpedia.org/ontology/id,id
4176,GitTables_2845,2,http://dbpedia.org/ontology/name,name
4177,GitTables_2845,19,http://dbpedia.org/ontology/note,note
4178,GitTables_2845,1,http://dbpedia.org/ontology/rank,rank
4179,GitTables_2845,4,http://dbpedia.org/ontology/species,species
4180,GitTables_2845,8,http://dbpedia.org/ontology/status,status
4181,GitTables_2845,7,http://dbpedia.org/ontology/year,year
4182,GitTables_2848,8,http://dbpedia.org/ontology/comment,comment
4183,GitTables_2848,9,http://dbpedia.org/ontology/min,min
4184,GitTables_2850,3,http://dbpedia.org/ontology/genus,genus
4185,GitTables_2850,0,http://dbpedia.org/ontology/id,id
4186,GitTables_2850,2,http://dbpedia.org/ontology/name,name
4187,GitTables_2850,19,http://dbpedia.org/ontology/note,note
4188,GitTables_2850,1,http://dbpedia.org/ontology/rank,rank
4189,GitTables_2850,4,http://dbpedia.org/ontology/species,species
4190,GitTables_2850,8,http://dbpedia.org/ontology/status,status
4191,GitTables_2850,7,http://dbpedia.org/ontology/year,year
4192,GitTables_2853,3,http://dbpedia.org/ontology/genus,genus
4193,GitTables_2853,0,http://dbpedia.org/ontology/id,id
4194,GitTables_2853,2,http://dbpedia.org/ontology/name,name
4195,GitTables_2853,19,http://dbpedia.org/ontology/note,note
4196,GitTables_2853,1,http://dbpedia.org/ontology/rank,rank
4197,GitTables_2853,4,http://dbpedia.org/ontology/species,species
4198,GitTables_2853,8,http://dbpedia.org/ontology/status,status
4199,GitTables_2853,7,http://dbpedia.org/ontology/year,year
4200,GitTables_2854,0,http://dbpedia.org/ontology/id,id
4201,GitTables_2856,0,http://dbpedia.org/ontology/id,id
4202,GitTables_2856,1,http://dbpedia.org/ontology/name,name
4203,GitTables_2861,3,http://dbpedia.org/ontology/genus,genus
4204,GitTables_2861,0,http://dbpedia.org/ontology/id,id
4205,GitTables_2861,2,http://dbpedia.org/ontology/name,name
4206,GitTables_2861,19,http://dbpedia.org/ontology/note,note
4207,GitTables_2861,1,http://dbpedia.org/ontology/rank,rank
4208,GitTables_2861,4,http://dbpedia.org/ontology/species,species
4209,GitTables_2861,8,http://dbpedia.org/ontology/status,status
4210,GitTables_2861,7,http://dbpedia.org/ontology/year,year
4211,GitTables_2862,0,http://dbpedia.org/ontology/id,id
4212,GitTables_2862,1,http://dbpedia.org/ontology/name,name
4213,GitTables_2865,3,http://dbpedia.org/ontology/genus,genus
4214,GitTables_2865,0,http://dbpedia.org/ontology/id,id
4215,GitTables_2865,2,http://dbpedia.org/ontology/name,name
4216,GitTables_2865,19,http://dbpedia.org/ontology/note,note
4217,GitTables_2865,1,http://dbpedia.org/ontology/rank,rank
4218,GitTables_2865,4,http://dbpedia.org/ontology/species,species
4219,GitTables_2865,8,http://dbpedia.org/ontology/status,status
4220,GitTables_2865,7,http://dbpedia.org/ontology/year,year
4221,GitTables_2867,6,http://dbpedia.org/ontology/author,author
4222,GitTables_2867,10,http://dbpedia.org/ontology/created,created
4223,GitTables_2867,0,http://dbpedia.org/ontology/id,id
4224,GitTables_2867,3,http://dbpedia.org/ontology/parent,parent
4225,GitTables_2867,7,http://dbpedia.org/ontology/title,title
4226,GitTables_2867,1,http://dbpedia.org/ontology/type,type
4227,GitTables_2868,1,http://dbpedia.org/ontology/description,description
4228,GitTables_2870,0,http://dbpedia.org/ontology/period,period
4229,GitTables_2870,1,http://dbpedia.org/ontology/time,time
4230,GitTables_2872,6,http://dbpedia.org/ontology/selection,selection
4231,GitTables_2872,7,http://dbpedia.org/ontology/time,time
4232,GitTables_2874,8,http://dbpedia.org/ontology/comment,comment
4233,GitTables_2874,9,http://dbpedia.org/ontology/min,min
4234,GitTables_2875,3,http://dbpedia.org/ontology/genus,genus
4235,GitTables_2875,0,http://dbpedia.org/ontology/id,id
4236,GitTables_2875,2,http://dbpedia.org/ontology/name,name
4237,GitTables_2875,19,http://dbpedia.org/ontology/note,note
4238,GitTables_2875,1,http://dbpedia.org/ontology/rank,rank
4239,GitTables_2875,4,http://dbpedia.org/ontology/species,species
4240,GitTables_2875,8,http://dbpedia.org/ontology/status,status
4241,GitTables_2875,7,http://dbpedia.org/ontology/year,year
4242,GitTables_2876,3,http://dbpedia.org/ontology/genus,genus
4243,GitTables_2876,0,http://dbpedia.org/ontology/id,id
4244,GitTables_2876,2,http://dbpedia.org/ontology/name,name
4245,GitTables_2876,19,http://dbpedia.org/ontology/note,note
4246,GitTables_2876,1,http://dbpedia.org/ontology/rank,rank
4247,GitTables_2876,4,http://dbpedia.org/ontology/species,species
4248,GitTables_2876,8,http://dbpedia.org/ontology/status,status
4249,GitTables_2876,7,http://dbpedia.org/ontology/year,year
4250,GitTables_2878,8,http://dbpedia.org/ontology/comment,comment
4251,GitTables_2878,9,http://dbpedia.org/ontology/min,min
4252,GitTables_2880,8,http://dbpedia.org/ontology/comment,comment
4253,GitTables_2880,9,http://dbpedia.org/ontology/min,min
4254,GitTables_2881,0,http://dbpedia.org/ontology/id,id
4255,GitTables_2882,1,http://dbpedia.org/ontology/description,description
4256,GitTables_2887,8,http://dbpedia.org/ontology/comment,comment
4257,GitTables_2887,9,http://dbpedia.org/ontology/min,min
4258,GitTables_2888,8,http://dbpedia.org/ontology/comment,comment
4259,GitTables_2888,9,http://dbpedia.org/ontology/min,min
4260,GitTables_2889,8,http://dbpedia.org/ontology/comment,comment
4261,GitTables_2889,9,http://dbpedia.org/ontology/min,min
4262,GitTables_2891,3,http://dbpedia.org/ontology/genus,genus
4263,GitTables_2891,0,http://dbpedia.org/ontology/id,id
4264,GitTables_2891,2,http://dbpedia.org/ontology/name,name
4265,GitTables_2891,19,http://dbpedia.org/ontology/note,note
4266,GitTables_2891,1,http://dbpedia.org/ontology/rank,rank
4267,GitTables_2891,4,http://dbpedia.org/ontology/species,species
4268,GitTables_2891,8,http://dbpedia.org/ontology/status,status
4269,GitTables_2891,7,http://dbpedia.org/ontology/year,year
4270,GitTables_2892,0,http://dbpedia.org/ontology/id,id
4271,GitTables_2892,1,http://dbpedia.org/ontology/name,name
4272,GitTables_2894,0,http://dbpedia.org/ontology/id,id
4273,GitTables_2894,1,http://dbpedia.org/ontology/name,name
4274,GitTables_2895,8,http://dbpedia.org/ontology/period,period
4275,GitTables_2896,2,http://dbpedia.org/ontology/volume,volume
4276,GitTables_2897,3,http://dbpedia.org/ontology/genus,genus
4277,GitTables_2897,0,http://dbpedia.org/ontology/id,id
4278,GitTables_2897,2,http://dbpedia.org/ontology/name,name
4279,GitTables_2897,19,http://dbpedia.org/ontology/note,note
4280,GitTables_2897,1,http://dbpedia.org/ontology/rank,rank
4281,GitTables_2897,4,http://dbpedia.org/ontology/species,species
4282,GitTables_2897,8,http://dbpedia.org/ontology/status,status
4283,GitTables_2897,7,http://dbpedia.org/ontology/year,year
4284,GitTables_2898,8,http://dbpedia.org/ontology/comment,comment
4285,GitTables_2898,9,http://dbpedia.org/ontology/min,min
4286,GitTables_2899,8,http://dbpedia.org/ontology/comment,comment
4287,GitTables_2899,9,http://dbpedia.org/ontology/min,min
4288,GitTables_2902,7,http://dbpedia.org/ontology/abbreviation,abbreviation
4289,GitTables_2902,2,http://dbpedia.org/ontology/code,code
4290,GitTables_2902,0,http://dbpedia.org/ontology/id,id
4291,GitTables_2902,1,http://dbpedia.org/ontology/name,name
4292,GitTables_2903,10,http://dbpedia.org/ontology/date,date
4293,GitTables_2903,0,http://dbpedia.org/ontology/duration,duration
4294,GitTables_2903,9,http://dbpedia.org/ontology/id,id
4295,GitTables_2905,0,http://dbpedia.org/ontology/id,id
4296,GitTables_2907,8,http://dbpedia.org/ontology/comment,comment
4297,GitTables_2907,9,http://dbpedia.org/ontology/min,min
4298,GitTables_2909,8,http://dbpedia.org/ontology/height,height
4299,GitTables_2909,0,http://dbpedia.org/ontology/id,id
4300,GitTables_2909,7,http://dbpedia.org/ontology/width,width
4301,GitTables_2910,1,http://dbpedia.org/ontology/commonName,common name
4302,GitTables_2910,2,http://dbpedia.org/ontology/scientificName,scientific name
4303,GitTables_2912,3,http://dbpedia.org/ontology/genus,genus
4304,GitTables_2912,0,http://dbpedia.org/ontology/id,id
4305,GitTables_2912,2,http://dbpedia.org/ontology/name,name
4306,GitTables_2912,19,http://dbpedia.org/ontology/note,note
4307,GitTables_2912,1,http://dbpedia.org/ontology/rank,rank
4308,GitTables_2912,4,http://dbpedia.org/ontology/species,species
4309,GitTables_2912,8,http://dbpedia.org/ontology/status,status
4310,GitTables_2912,7,http://dbpedia.org/ontology/year,year
4311,GitTables_2913,8,http://dbpedia.org/ontology/comment,comment
4312,GitTables_2913,9,http://dbpedia.org/ontology/min,min
4313,GitTables_2914,0,http://dbpedia.org/ontology/id,id
4314,GitTables_2914,1,http://dbpedia.org/ontology/name,name
4315,GitTables_2919,8,http://dbpedia.org/ontology/comment,comment
4316,GitTables_2919,9,http://dbpedia.org/ontology/min,min
4317,GitTables_2920,3,http://dbpedia.org/ontology/genus,genus
4318,GitTables_2920,0,http://dbpedia.org/ontology/id,id
4319,GitTables_2920,2,http://dbpedia.org/ontology/name,name
4320,GitTables_2920,19,http://dbpedia.org/ontology/note,note
4321,GitTables_2920,1,http://dbpedia.org/ontology/rank,rank
4322,GitTables_2920,4,http://dbpedia.org/ontology/species,species
4323,GitTables_2920,8,http://dbpedia.org/ontology/status,status
4324,GitTables_2920,7,http://dbpedia.org/ontology/year,year
4325,GitTables_2923,0,http://dbpedia.org/ontology/id,id
4326,GitTables_2924,8,http://dbpedia.org/ontology/comment,comment
4327,GitTables_2924,9,http://dbpedia.org/ontology/min,min
4328,GitTables_2926,0,http://dbpedia.org/ontology/id,id
4329,GitTables_2926,1,http://dbpedia.org/ontology/name,name
4330,GitTables_2928,1,http://dbpedia.org/ontology/code,code
4331,GitTables_2928,0,http://dbpedia.org/ontology/id,id
4332,GitTables_2928,2,http://dbpedia.org/ontology/name,name
4333,GitTables_2931,6,http://dbpedia.org/ontology/comment,comment
4334,GitTables_2932,0,http://dbpedia.org/ontology/id,id
4335,GitTables_2933,10,http://dbpedia.org/ontology/date,date
4336,GitTables_2933,0,http://dbpedia.org/ontology/duration,duration
4337,GitTables_2933,9,http://dbpedia.org/ontology/id,id
4338,GitTables_2937,8,http://dbpedia.org/ontology/comment,comment
4339,GitTables_2937,9,http://dbpedia.org/ontology/min,min
4340,GitTables_2939,0,http://dbpedia.org/ontology/id,id
4341,GitTables_2939,1,http://dbpedia.org/ontology/name,name
4342,GitTables_2941,3,http://dbpedia.org/ontology/genus,genus
4343,GitTables_2941,0,http://dbpedia.org/ontology/id,id
4344,GitTables_2941,2,http://dbpedia.org/ontology/name,name
4345,GitTables_2941,19,http://dbpedia.org/ontology/note,note
4346,GitTables_2941,1,http://dbpedia.org/ontology/rank,rank
4347,GitTables_2941,4,http://dbpedia.org/ontology/species,species
4348,GitTables_2941,8,http://dbpedia.org/ontology/status,status
4349,GitTables_2941,7,http://dbpedia.org/ontology/year,year
4350,GitTables_2942,3,http://dbpedia.org/ontology/genus,genus
4351,GitTables_2942,0,http://dbpedia.org/ontology/id,id
4352,GitTables_2942,2,http://dbpedia.org/ontology/name,name
4353,GitTables_2942,19,http://dbpedia.org/ontology/note,note
4354,GitTables_2942,1,http://dbpedia.org/ontology/rank,rank
4355,GitTables_2942,4,http://dbpedia.org/ontology/species,species
4356,GitTables_2942,8,http://dbpedia.org/ontology/status,status
4357,GitTables_2942,7,http://dbpedia.org/ontology/year,year
4358,GitTables_2945,0,http://dbpedia.org/ontology/id,id
4359,GitTables_2945,1,http://dbpedia.org/ontology/name,name
4360,GitTables_2945,4,http://dbpedia.org/ontology/rating,rating
4361,GitTables_2945,6,http://dbpedia.org/ontology/type,type
4362,GitTables_2947,8,http://dbpedia.org/ontology/comment,comment
4363,GitTables_2947,9,http://dbpedia.org/ontology/min,min
4364,GitTables_2948,7,http://dbpedia.org/ontology/comment,comment
4365,GitTables_2948,13,http://dbpedia.org/ontology/date,date
4366,GitTables_2948,0,http://dbpedia.org/ontology/period,period
4367,GitTables_2948,1,http://dbpedia.org/ontology/time,time
4368,GitTables_2950,16,http://dbpedia.org/ontology/version,version
4369,GitTables_2951,0,http://dbpedia.org/ontology/id,id
4370,GitTables_2951,1,http://dbpedia.org/ontology/name,name
4371,GitTables_2952,8,http://dbpedia.org/ontology/comment,comment
4372,GitTables_2952,9,http://dbpedia.org/ontology/min,min
4373,GitTables_2953,8,http://dbpedia.org/ontology/comment,comment
4374,GitTables_2953,9,http://dbpedia.org/ontology/min,min
4375,GitTables_2954,12,http://dbpedia.org/ontology/name,name
4376,GitTables_2955,10,http://dbpedia.org/ontology/date,date
4377,GitTables_2955,0,http://dbpedia.org/ontology/duration,duration
4378,GitTables_2955,9,http://dbpedia.org/ontology/id,id
4379,GitTables_2956,8,http://dbpedia.org/ontology/comment,comment
4380,GitTables_2956,9,http://dbpedia.org/ontology/min,min
4381,GitTables_2958,8,http://dbpedia.org/ontology/comment,comment
4382,GitTables_2958,9,http://dbpedia.org/ontology/min,min
4383,GitTables_2961,0,http://dbpedia.org/ontology/id,id
4384,GitTables_2961,1,http://dbpedia.org/ontology/name,name
4385,GitTables_2962,3,http://dbpedia.org/ontology/genus,genus
4386,GitTables_2962,0,http://dbpedia.org/ontology/id,id
4387,GitTables_2962,2,http://dbpedia.org/ontology/name,name
4388,GitTables_2962,19,http://dbpedia.org/ontology/note,note
4389,GitTables_2962,1,http://dbpedia.org/ontology/rank,rank
4390,GitTables_2962,4,http://dbpedia.org/ontology/species,species
4391,GitTables_2962,8,http://dbpedia.org/ontology/status,status
4392,GitTables_2962,7,http://dbpedia.org/ontology/year,year
4393,GitTables_2963,3,http://dbpedia.org/ontology/genus,genus
4394,GitTables_2963,0,http://dbpedia.org/ontology/id,id
4395,GitTables_2963,2,http://dbpedia.org/ontology/name,name
4396,GitTables_2963,19,http://dbpedia.org/ontology/note,note
4397,GitTables_2963,1,http://dbpedia.org/ontology/rank,rank
4398,GitTables_2963,4,http://dbpedia.org/ontology/species,species
4399,GitTables_2963,8,http://dbpedia.org/ontology/status,status
4400,GitTables_2963,7,http://dbpedia.org/ontology/year,year
4401,GitTables_2966,19,http://dbpedia.org/ontology/endDate,end date
4402,GitTables_2966,16,http://dbpedia.org/ontology/notes,notes
4403,GitTables_2970,8,http://dbpedia.org/ontology/comment,comment
4404,GitTables_2970,9,http://dbpedia.org/ontology/min,min
4405,GitTables_2972,1,http://dbpedia.org/ontology/type,type
4406,GitTables_2973,7,http://dbpedia.org/ontology/min,min
4407,GitTables_2974,10,http://dbpedia.org/ontology/date,date
4408,GitTables_2974,0,http://dbpedia.org/ontology/duration,duration
4409,GitTables_2974,9,http://dbpedia.org/ontology/id,id
4410,GitTables_2976,8,http://dbpedia.org/ontology/comment,comment
4411,GitTables_2976,9,http://dbpedia.org/ontology/min,min
4412,GitTables_2978,8,http://dbpedia.org/ontology/comment,comment
4413,GitTables_2978,9,http://dbpedia.org/ontology/min,min
4414,GitTables_2979,8,http://dbpedia.org/ontology/comment,comment
4415,GitTables_2979,9,http://dbpedia.org/ontology/min,min
4416,GitTables_2980,8,http://dbpedia.org/ontology/comment,comment
4417,GitTables_2980,9,http://dbpedia.org/ontology/min,min
4418,GitTables_2982,8,http://dbpedia.org/ontology/comment,comment
4419,GitTables_2982,9,http://dbpedia.org/ontology/min,min
4420,GitTables_2987,8,http://dbpedia.org/ontology/comment,comment
4421,GitTables_2987,9,http://dbpedia.org/ontology/min,min
4422,GitTables_2988,8,http://dbpedia.org/ontology/comment,comment
4423,GitTables_2988,9,http://dbpedia.org/ontology/min,min
4424,GitTables_2989,8,http://dbpedia.org/ontology/comment,comment
4425,GitTables_2989,9,http://dbpedia.org/ontology/min,min
4426,GitTables_2991,8,http://dbpedia.org/ontology/comment,comment
4427,GitTables_2991,9,http://dbpedia.org/ontology/min,min
4428,GitTables_2992,8,http://dbpedia.org/ontology/comment,comment
4429,GitTables_2992,9,http://dbpedia.org/ontology/min,min
4430,GitTables_2993,8,http://dbpedia.org/ontology/comment,comment
4431,GitTables_2993,9,http://dbpedia.org/ontology/min,min
4432,GitTables_2994,14,http://dbpedia.org/ontology/fc,fc
4433,GitTables_2995,0,http://dbpedia.org/ontology/id,id
4434,GitTables_2995,1,http://dbpedia.org/ontology/name,name
4435,GitTables_2998,7,http://dbpedia.org/ontology/comment,comment
4436,GitTables_2998,8,http://dbpedia.org/ontology/min,min
1814,GitTables_1501,6,schema:author,author
1815,GitTables_1501,0,schema:identifier,id
1816,GitTables_1501,3,schema:parent,parent
1817,GitTables_1501,7,schema:title,title
1818,GitTables_1501,8,schema:URL,url
1819,GitTables_1502,6,schema:author,author
1820,GitTables_1502,0,schema:identifier,id
1821,GitTables_1502,3,schema:parent,parent
1822,GitTables_1502,7,schema:title,title
1823,GitTables_1502,8,schema:URL,url
1824,GitTables_1503,3,schema:color,color
1825,GitTables_1503,2,schema:State,state
1826,GitTables_1503,8,schema:width,width
1827,GitTables_1504,3,schema:Action,action
1828,GitTables_1504,2,schema:description,description
1829,GitTables_1504,0,schema:step,step
1830,GitTables_1507,1,schema:endTime,end time
1831,GitTables_1507,4,schema:interactionType,interaction type
1832,GitTables_1507,0,schema:startTime,start time
1833,GitTables_1508,1,schema:title,title
1834,GitTables_1508,5,schema:URL,url
1835,GitTables_1511,3,schema:color,color
1836,GitTables_1511,2,schema:State,state
1837,GitTables_1511,8,schema:width,width
1838,GitTables_1514,1,schema:endTime,end time
1839,GitTables_1514,4,schema:interactionType,interaction type
1840,GitTables_1514,0,schema:startTime,start time
1841,GitTables_1516,2,schema:Class,class
1842,GitTables_1517,6,schema:author,author
1843,GitTables_1517,0,schema:identifier,id
1844,GitTables_1517,3,schema:parent,parent
1845,GitTables_1517,7,schema:title,title
1846,GitTables_1517,8,schema:URL,url
1847,GitTables_1518,6,schema:author,author
1848,GitTables_1518,0,schema:identifier,id
1849,GitTables_1518,3,schema:parent,parent
1850,GitTables_1518,7,schema:title,title
1851,GitTables_1518,8,schema:URL,url
1852,GitTables_1523,0,schema:line,line
1853,GitTables_1525,2,schema:Class,class
1854,GitTables_1527,2,schema:status,status
1855,GitTables_1527,4,schema:URL,url
1856,GitTables_1529,2,schema:Class,class
1857,GitTables_1533,6,schema:depth,depth
1858,GitTables_1533,5,schema:height,height
1859,GitTables_1533,0,schema:object,object
1860,GitTables_1533,4,schema:width,width
1861,GitTables_1537,2,schema:Class,class
1862,GitTables_1538,4,schema:Class,class
1863,GitTables_1538,0,schema:Code,code
1864,GitTables_1539,6,schema:depth,depth
1865,GitTables_1539,5,schema:height,height
1866,GitTables_1539,0,schema:object,object
1867,GitTables_1539,4,schema:width,width
1868,GitTables_1540,0,schema:Project,project
1869,GitTables_1541,0,schema:line,line
1870,GitTables_1544,2,schema:Class,class
1871,GitTables_1544,5,schema:description,description
1872,GitTables_1546,3,schema:color,color
1873,GitTables_1546,2,schema:State,state
1874,GitTables_1546,8,schema:width,width
1875,GitTables_1547,2,schema:Class,class
1876,GitTables_1550,6,schema:author,author
1877,GitTables_1550,0,schema:identifier,id
1878,GitTables_1550,3,schema:parent,parent
1879,GitTables_1550,7,schema:title,title
1880,GitTables_1550,8,schema:URL,url
1881,GitTables_1551,6,schema:author,author
1882,GitTables_1551,0,schema:identifier,id
1883,GitTables_1551,3,schema:parent,parent
1884,GitTables_1551,7,schema:title,title
1885,GitTables_1551,8,schema:URL,url
1886,GitTables_1553,2,schema:Class,class
1887,GitTables_1554,0,schema:line,line
1888,GitTables_1556,6,schema:author,author
1889,GitTables_1556,0,schema:identifier,id
1890,GitTables_1556,3,schema:parent,parent
1891,GitTables_1556,7,schema:title,title
1892,GitTables_1556,8,schema:URL,url
1893,GitTables_1560,3,schema:color,color
1894,GitTables_1560,2,schema:State,state
1895,GitTables_1560,8,schema:width,width
1896,GitTables_1562,2,schema:Class,class
1897,GitTables_1566,5,schema:title,title
1898,GitTables_1567,39,schema:City,city
1899,GitTables_1567,4,schema:dateIssued,date issued
1900,GitTables_1567,40,schema:postalCode,postal code
1901,GitTables_1567,41,schema:State,state
1902,GitTables_1567,6,schema:status,status
1903,GitTables_1569,2,schema:status,status
1904,GitTables_1569,4,schema:URL,url
1905,GitTables_1570,2,schema:Class,class
1906,GitTables_1571,0,schema:line,line
1907,GitTables_1573,3,schema:color,color
1908,GitTables_1573,2,schema:State,state
1909,GitTables_1573,8,schema:width,width
1910,GitTables_1574,22,schema:Time,time
1911,GitTables_1576,0,schema:line,line
1912,GitTables_1577,6,schema:author,author
1913,GitTables_1577,0,schema:identifier,id
1914,GitTables_1577,3,schema:parent,parent
1915,GitTables_1577,7,schema:title,title
1916,GitTables_1577,8,schema:URL,url
1917,GitTables_1578,6,schema:author,author
1918,GitTables_1578,0,schema:identifier,id
1919,GitTables_1578,3,schema:parent,parent
1920,GitTables_1578,7,schema:title,title
1921,GitTables_1578,8,schema:URL,url
1922,GitTables_1579,0,schema:line,line
1923,GitTables_1580,0,schema:line,line
1924,GitTables_1581,0,schema:line,line
1925,GitTables_1582,6,schema:author,author
1926,GitTables_1582,0,schema:identifier,id
1927,GitTables_1582,3,schema:parent,parent
1928,GitTables_1582,7,schema:title,title
1929,GitTables_1582,8,schema:URL,url
1930,GitTables_1583,1,schema:endTime,end time
1931,GitTables_1583,4,schema:interactionType,interaction type
1932,GitTables_1583,0,schema:startTime,start time
1933,GitTables_1584,0,schema:line,line
1934,GitTables_1585,3,schema:color,color
1935,GitTables_1585,2,schema:State,state
1936,GitTables_1585,8,schema:width,width
1937,GitTables_1587,0,schema:line,line
1938,GitTables_1588,0,schema:line,line
1939,GitTables_1591,22,schema:Time,time
1940,GitTables_1592,1,schema:endTime,end time
1941,GitTables_1592,4,schema:interactionType,interaction type
1942,GitTables_1592,0,schema:startTime,start time
1943,GitTables_1593,6,schema:depth,depth
1944,GitTables_1593,5,schema:height,height
1945,GitTables_1593,0,schema:object,object
1946,GitTables_1593,4,schema:width,width
1947,GitTables_1595,0,schema:line,line
1948,GitTables_1598,8,schema:fileFormat,file format
1949,GitTables_1599,6,schema:depth,depth
1950,GitTables_1599,5,schema:height,height
1951,GitTables_1599,0,schema:object,object
1952,GitTables_1599,4,schema:width,width
1953,GitTables_1603,6,schema:author,author
1954,GitTables_1603,0,schema:identifier,id
1955,GitTables_1603,3,schema:parent,parent
1956,GitTables_1603,7,schema:title,title
1957,GitTables_1603,8,schema:URL,url
1958,GitTables_1604,3,schema:Code,code
1959,GitTables_1604,5,schema:location,location
1960,GitTables_1604,6,schema:value,value
1961,GitTables_1606,0,schema:line,line
1962,GitTables_1607,17,schema:Code,code
1963,GitTables_1607,2,schema:gender,gender
1964,GitTables_1607,1,schema:identifier,id
1965,GitTables_1607,23,schema:object,object
1966,GitTables_1607,6,schema:School,school
1967,GitTables_1607,29,schema:Series,series
1968,GitTables_1608,2,schema:Class,class
1969,GitTables_1610,6,schema:depth,depth
1970,GitTables_1610,5,schema:height,height
1971,GitTables_1610,0,schema:object,object
1972,GitTables_1610,4,schema:width,width
1973,GitTables_1611,2,schema:Class,class
1974,GitTables_1612,1,schema:object,object
1975,GitTables_1613,3,schema:color,color
1976,GitTables_1613,2,schema:State,state
1977,GitTables_1613,8,schema:width,width
1978,GitTables_1616,0,schema:line,line
1979,GitTables_1617,2,schema:status,status
1980,GitTables_1617,4,schema:URL,url
1981,GitTables_1619,6,schema:author,author
1982,GitTables_1619,0,schema:identifier,id
1983,GitTables_1619,3,schema:parent,parent
1984,GitTables_1619,7,schema:title,title
1985,GitTables_1619,8,schema:URL,url
1986,GitTables_1623,1,schema:endTime,end time
1987,GitTables_1623,4,schema:interactionType,interaction type
1988,GitTables_1623,0,schema:startTime,start time
1989,GitTables_1626,2,schema:Class,class
1990,GitTables_1629,2,schema:Class,class
1991,GitTables_1631,1,schema:endTime,end time
1992,GitTables_1631,4,schema:interactionType,interaction type
1993,GitTables_1631,0,schema:startTime,start time
1994,GitTables_1636,1,schema:Product,product
1995,GitTables_1636,4,schema:status,status
1996,GitTables_1637,6,schema:author,author
1997,GitTables_1637,0,schema:identifier,id
1998,GitTables_1637,3,schema:parent,parent
1999,GitTables_1637,7,schema:title,title
2000,GitTables_1637,8,schema:URL,url
2001,GitTables_1638,0,schema:line,line
2002,GitTables_1640,2,schema:Class,class
2003,GitTables_1644,3,schema:Text,text
2004,GitTables_1645,0,schema:line,line
2005,GitTables_1646,0,schema:line,line
2006,GitTables_1648,6,schema:author,author
2007,GitTables_1648,0,schema:identifier,id
2008,GitTables_1648,3,schema:parent,parent
2009,GitTables_1648,7,schema:title,title
2010,GitTables_1648,8,schema:URL,url
2011,GitTables_1649,2,schema:Class,class
2012,GitTables_1650,6,schema:author,author
2013,GitTables_1650,0,schema:identifier,id
2014,GitTables_1650,3,schema:parent,parent
2015,GitTables_1650,7,schema:title,title
2016,GitTables_1650,8,schema:URL,url
2017,GitTables_1653,1,schema:endTime,end time
2018,GitTables_1653,4,schema:interactionType,interaction type
2019,GitTables_1653,0,schema:startTime,start time
2020,GitTables_1656,2,schema:Class,class
2021,GitTables_1656,5,schema:description,description
2022,GitTables_1659,0,schema:line,line
2023,GitTables_1662,2,schema:Class,class
2024,GitTables_1662,5,schema:description,description
2025,GitTables_1666,1,schema:Project,project
2026,GitTables_1667,2,schema:Class,class
2027,GitTables_1668,1,schema:endTime,end time
2028,GitTables_1668,4,schema:interactionType,interaction type
2029,GitTables_1668,0,schema:startTime,start time
2030,GitTables_1672,2,schema:Class,class
2031,GitTables_1672,5,schema:description,description
2032,GitTables_1673,6,schema:author,author
2033,GitTables_1673,0,schema:identifier,id
2034,GitTables_1673,3,schema:parent,parent
2035,GitTables_1673,7,schema:title,title
2036,GitTables_1673,8,schema:URL,url
2037,GitTables_1678,6,schema:depth,depth
2038,GitTables_1678,5,schema:height,height
2039,GitTables_1678,0,schema:object,object
2040,GitTables_1678,4,schema:width,width
2041,GitTables_1679,1,schema:endTime,end time
2042,GitTables_1679,4,schema:interactionType,interaction type
2043,GitTables_1679,0,schema:startTime,start time
2044,GitTables_1680,2,schema:Class,class
2045,GitTables_1681,6,schema:author,author
2046,GitTables_1681,0,schema:identifier,id
2047,GitTables_1681,3,schema:parent,parent
2048,GitTables_1681,7,schema:title,title
2049,GitTables_1681,8,schema:URL,url
2050,GitTables_1683,2,schema:Class,class
2051,GitTables_1684,1,schema:endTime,end time
2052,GitTables_1684,4,schema:interactionType,interaction type
2053,GitTables_1684,0,schema:startTime,start time
2054,GitTables_1685,6,schema:author,author
2055,GitTables_1685,0,schema:identifier,id
2056,GitTables_1685,3,schema:parent,parent
2057,GitTables_1685,7,schema:title,title
2058,GitTables_1685,8,schema:URL,url
2059,GitTables_1686,1,schema:Project,project
2060,GitTables_1688,2,schema:Class,class
2061,GitTables_1688,5,schema:description,description
2062,GitTables_1689,6,schema:author,author
2063,GitTables_1689,0,schema:identifier,id
2064,GitTables_1689,3,schema:parent,parent
2065,GitTables_1689,7,schema:title,title
2066,GitTables_1689,8,schema:URL,url
2067,GitTables_1693,6,schema:author,author
2068,GitTables_1693,0,schema:identifier,id
2069,GitTables_1693,3,schema:parent,parent
2070,GitTables_1693,7,schema:title,title
2071,GitTables_1693,8,schema:URL,url
2072,GitTables_1694,2,schema:Class,class
2073,GitTables_1696,0,schema:line,line
2074,GitTables_1698,2,schema:Class,class
2075,GitTables_1702,22,schema:Time,time
2076,GitTables_1705,0,schema:line,line
2077,GitTables_1706,3,schema:Action,action
2078,GitTables_1706,2,schema:description,description
2079,GitTables_1706,0,schema:step,step
2080,GitTables_1710,1,schema:Project,project
2081,GitTables_1711,6,schema:author,author
