Species_Group,Region,PlotID,BE_PlotID,longitude,latitude,Year,Method,Species_richness,Abundances,Cover,Mean_abundance,conifer_cover,herb_cover
Birds,HAI,HEW23,HEW23,10.21,51.28,2008,5 min point counts,12.0,27.0,,2.25,0.0,119.0
Birds,HAI,HEW24,HEW24,10.49,51.05,2008,5 min point counts,17.0,47.0,,2.76,0.0,48.0
Birds,HAI,HEW25,HEW25,10.22,51.28,2008,5 min point counts,10.0,33.0,,3.3,0.0,39.0
Birds,HAI,HEW26,HEW26,10.51,51.34,2008,5 min point counts,14.0,43.0,,3.07,0.0,48.0
Birds,HAI,HEW27,HEW27,10.52,51.36,2008,5 min point counts,9.0,30.0,,3.33,0.0,25.5
Birds,HAI,HEW28,HEW28,10.53,51.36,2008,5 min point counts,13.0,31.0,,2.38,0.0,33.0
Birds,HAI,HEW29,HEW29,10.38,51.13,2008,5 min point counts,13.0,44.0,,3.38,0.0,77.5
Birds,HAI,HEW3,HEW3,10.31,51.27,2008,5 min point counts,13.0,36.0,,2.77,0.76,106.5
Birds,HAI,HEW30,HEW30,10.38,51.13,2008,5 min point counts,14.0,39.0,,2.79,0.0,46.0
Birds,HAI,HEW31,HEW31,10.38,51.14,2008,5 min point counts,13.0,34.0,,2.62,0.0,35.5
Birds,HAI,HEW32,HEW32,10.36,51.14,2008,5 min point counts,12.0,30.0,,2.5,0.0,9.5
Birds,HAI,HEW33,HEW33,10.51,51.34,2008,5 min point counts,14.0,46.0,,3.29,0.0,19.5
Birds,HAI,HEW34,HEW34,10.45,51.08,2008,5 min point counts,13.0,35.0,,2.69,0.0,2.5
Birds,HAI,HEW35,HEW35,10.41,51.1,2008,5 min point counts,14.0,35.0,,2.5,0.0,19.5
Birds,HAI,HEW36,HEW36,10.41,51.11,2008,5 min point counts,10.0,27.0,,2.7,0.0,46.5
Birds,HAI,HEW37,HEW37,10.46,51.08,2008,5 min point counts,15.0,48.0,,3.2,0.0,28.5
Birds,HAI,HEW4,HEW4,10.53,51.37,2008,5 min point counts,10.0,23.0,,2.3,0.0,22.0
Birds,HAI,HEW40,HEW40,10.5,51.08,2008,5 min point counts,13.0,30.0,,2.31,0.0,25.5
Birds,HAI,HEW41,HEW41,10.46,51.11,2008,5 min point counts,11.0,42.0,,3.82,0.0,13.5
Birds,HAI,HEW42,HEW42,10.46,51.1,2008,5 min point counts,14.0,49.0,,3.5,0.0,7.5
Birds,HAI,HEW43,HEW43,10.36,51.33,2008,5 min point counts,8.0,24.0,,3.0,0.0,63.5
Birds,HAI,HEW44,HEW44,10.37,51.33,2008,5 min point counts,11.0,36.0,,3.27,0.0,78.5
Birds,HAI,HEW45,HEW45,10.26,51.36,2008,5 min point counts,10.0,25.0,,2.5,0.0,5.0
Birds,HAI,HEW46,HEW46,10.48,51.05,2008,5 min point counts,8.0,29.0,,3.62,0.0,33.5
Birds,HAI,HEW47,HEW47,10.38,51.18,2008,5 min point counts,10.0,23.0,,2.3,0.0,97.5
Birds,HAI,HEW48,HEW48,10.39,51.14,2008,5 min point counts,14.0,46.0,,3.29,0.0,47.5
Birds,HAI,HEW49,HEW49,10.38,51.14,2008,5 min point counts,12.0,39.0,,3.25,0.0,48.0
Birds,HAI,HEW5,HEW5,10.24,51.26,2008,5 min point counts,7.0,20.0,,2.86,0.0,70.0
Birds,HAI,HEW50,HEW50,10.46,51.09,2008,5 min point counts,13.0,49.0,,3.77,0.0,26.0
Birds,HAI,HEW6,HEW6,10.24,51.27,2008,5 min point counts,11.0,32.0,,2.91,0.0,63.0
Birds,HAI,HEW7,HEW7,10.39,51.13,2008,5 min point counts,13.0,40.0,,3.08,0.0,68.5
Birds,HAI,HEW38,HEW38,10.46,51.08,2008,5 min point counts,13.0,53.0,,4.08,0.0,10.5
Birds,HAI,HEW39,HEW39,10.47,51.09,2008,5 min point counts,15.0,49.0,,3.27,0.0,13.0
Birds,SCH,SEW11,SEW11,13.63,53.09,2009,5 min point counts,6.0,8.0,,1.33,0.96,15.5
Birds,SCH,SEW12,SEW12,13.7,53.09,2009,5 min point counts,5.0,8.0,,1.6,0.97,10.5
Birds,SCH,SEW13,SEW13,13.86,53.02,2009,5 min point counts,6.0,6.0,,1.0,0.95,42.0
Birds,SCH,SEW14,SEW14,13.75,52.92,2009,5 min point counts,5.0,6.0,,1.2,0.98,32.5
Birds,SCH,SEW15,SEW15,13.74,52.91,2009,5 min point counts,2.0,2.0,,1.0,0.96,7.0
Birds,SCH,SEW16,SEW16,13.86,53.08,2009,5 min point counts,5.0,14.0,,2.8,0.97,73.5
Birds,SCH,SEW17,SEW17,13.83,52.94,2009,5 min point counts,8.0,14.0,,1.75,0.7,62.0
Birds,SCH,SEW18,SEW18,13.92,52.86,2009,5 min point counts,7.0,10.0,,1.43,0.66,41.5
Birds,SCH,SEW19,SEW19,13.64,53.09,2009,5 min point counts,12.0,18.0,,1.5,0.7,30.0
Birds,SCH,SEW2,SEW2,13.78,52.95,2009,5 min point counts,4.0,6.0,,1.5,0.81,9.5
Birds,SCH,SEW20,SEW20,13.64,53.09,2009,5 min point counts,10.0,14.0,,1.4,0.9,69.5
Birds,SCH,SEW21,SEW21,13.74,52.92,2009,5 min point counts,9.0,17.0,,1.89,0.94,86.5
Birds,SCH,SEW22,SEW22,13.91,53.06,2009,5 min point counts,12.0,23.0,,1.92,0.0,3.5
Birds,HAI,HEW8,HEW8,10.52,51.36,2008,5 min point counts,11.0,23.0,,2.09,0.0,17.0
Birds,HAI,HEW9,HEW9,10.38,51.13,2008,5 min point counts,13.0,44.0,,3.38,0.0,116.0
Birds,SCH,SEW1,SEW1,13.85,52.9,2009,5 min point counts,2.0,2.0,,1.0,0.93,50.5
Birds,SCH,SEW10,SEW10,13.64,53.09,2009,5 min point counts,3.0,4.0,,1.33,0.96,9.5
Birds,SCH,SEW29,SEW29,13.86,53.02,2009,5 min point counts,8.0,14.0,,1.75,0.32,2.5
Birds,SCH,SEW3,SEW3,13.64,52.92,2009,5 min point counts,3.0,5.0,,1.67,0.85,39.0
Birds,SCH,SEW30,SEW30,13.92,53.06,2009,5 min point counts,12.0,20.0,,1.67,0.18,3.0
Birds,SCH,SEW31,SEW31,13.9,52.88,2009,5 min point counts,9.0,14.0,,1.56,0.47,8.0
Birds,SCH,SEW32,SEW32,13.93,53.06,2009,5 min point counts,10.0,25.0,,2.5,0.26,3.5
Birds,SCH,SEW33,SEW33,13.89,52.91,2009,5 min point counts,8.0,12.0,,1.5,0.36,1.0
Birds,SCH,SEW34,SEW34,13.85,52.9,2009,5 min point counts,6.0,12.0,,2.0,0.24,1.0
Birds,SCH,SEW35,SEW35,13.85,52.91,2009,5 min point counts,5.0,8.0,,1.6,0.0,14.0
Birds,SCH,SEW36,SEW36,13.75,52.95,2009,5 min point counts,9.0,13.0,,1.44,0.0,0.0
Birds,SCH,SEW37,SEW37,13.78,52.94,2009,5 min point counts,8.0,13.0,,1.62,0.0,3.0
Birds,SCH,SEW38,SEW38,13.67,52.89,2009,5 min point counts,12.0,25.0,,2.08,0.0,7.5
Birds,SCH,SEW23,SEW23,13.78,52.95,2009,5 min point counts,9.0,16.0,,1.78,0.0,6.5
Birds,SCH,SEW24,SEW24,13.97,52.89,2009,5 min point counts,9.0,15.0,,1.67,0.0,12.0
Birds,SCH,SEW25,SEW25,13.76,52.92,2009,5 min point counts,8.0,14.0,,1.75,0.0,10.5
Birds,SCH,SEW26,SEW26,13.75,52.92,2009,5 min point counts,12.0,27.0,,2.25,0.0,74.5
Birds,SCH,SEW27,SEW27,14.0,52.89,2009,5 min point counts,12.0,21.0,,1.75,0.0,0.5
Birds,SCH,SEW28,SEW28,13.66,52.88,2009,5 min point counts,14.0,25.0,,1.79,0.0,91.0
Birds,SCH,SEW47,SEW47,13.77,53.07,2009,5 min point counts,12.0,21.0,,1.75,0.0,3.0
Birds,SCH,SEW48,SEW48,13.85,53.05,2009,5 min point counts,8.0,13.0,,1.62,0.0,5.5
Birds,SCH,SEW49,SEW49,13.89,52.89,2009,5 min point counts,7.0,8.0,,1.14,0.01,35.5
Birds,SCH,SEW5,SEW5,13.89,53.06,2009,5 min point counts,13.0,28.0,,2.15,0.0,2.5
Birds,SCH,SEW50,SEW50,13.79,53.04,2009,5 min point counts,8.0,22.0,,2.75,0.0,17.0
Birds,SCH,SEW6,SEW6,13.84,52.91,2009,5 min point counts,12.0,20.0,,1.67,0.0,27.5
Birds,SCH,SEW7,SEW7,13.69,53.11,2009,5 min point counts,9.0,19.0,,2.11,0.0,20.5
Birds,SCH,SEW8,SEW8,13.93,53.19,2009,5 min point counts,13.0,22.0,,1.69,0.0,10.5
Birds,SCH,SEW39,SEW39,13.87,52.92,2009,5 min point counts,8.0,19.0,,2.38,0.0,18.5
Birds,SCH,SEW4,SEW4,13.85,52.92,2009,5 min point counts,5.0,7.0,,1.4,0.29,1.0
Birds,SCH,SEW40,SEW40,13.86,52.91,2009,5 min point counts,7.0,10.0,,1.43,0.0,60.5
Birds,SCH,SEW41,SEW41,13.91,52.91,2009,5 min point counts,11.0,22.0,,2.0,0.0,0.5
Birds,SCH,SEW42,SEW42,13.91,52.9,2009,5 min point counts,16.0,25.0,,1.56,0.0,18.5
Birds,SCH,SEW43,SEW43,13.93,52.9,2009,5 min point counts,10.0,18.0,,1.8,0.0,26.0
Birds,SCH,SEW44,SEW44,13.86,52.92,2009,5 min point counts,9.0,15.0,,1.67,0.0,1.5
Birds,SCH,SEW45,SEW45,13.84,53.05,2009,5 min point counts,3.0,9.0,,3.0,0.0,0.0
Birds,SCH,SEW46,SEW46,13.78,53.07,2009,5 min point counts,17.0,31.0,,1.82,0.0,8.0
Birds,BAY,T1_19,X0,13.41,48.93,2007,10 min point counts,14.0,53.0,,3.79,0.57,89.0
Birds,BAY,T1_2,X0,13.4,48.92,2007,10 min point counts,18.0,32.0,,1.78,1.0,2.5
Birds,BAY,T1_20,X0,13.41,48.93,2007,10 min point counts,15.0,33.0,,2.2,0.75,23.0
Birds,BAY,T1_21,X0,13.41,48.93,2007,10 min point counts,13.0,37.0,,2.85,0.15,65.0
Birds,BAY,T1_22,X0,13.41,48.93,2007,10 min point counts,11.0,41.0,,3.73,0.55,21.0
Birds,BAY,T1_23,X0,13.42,48.93,2007,10 min point counts,7.0,25.0,,3.57,0.57,3.5
Birds,SCH,SEW9,SEW9,13.81,53.04,2009,5 min point counts,8.0,15.0,,1.88,0.0,1.0
Birds,BAY,T1_1,X0,13.4,48.92,2007,10 min point counts,14.0,41.0,,2.93,0.91,19.0
Birds,BAY,T1_10,X0,13.41,48.92,2007,10 min point counts,17.0,38.0,,2.24,0.44,0.0
Birds,BAY,T1_11,X0,13.41,48.92,2007,10 min point counts,12.0,36.0,,3.0,0.4,11.5
Birds,BAY,T1_12,X0,13.41,48.92,2007,10 min point counts,11.0,31.0,,2.82,0.73,78.0
Birds,BAY,T1_13,X0,13.41,48.92,2007,10 min point counts,18.0,38.0,,2.11,0.55,102.0
Birds,BAY,T1_14,X0,13.41,48.93,2007,10 min point counts,18.0,40.0,,2.22,0.7,164.0
Birds,BAY,T1_15,X0,13.41,48.93,2007,10 min point counts,13.0,29.0,,2.23,0.48,12.0
Birds,BAY,T1_16,X0,13.41,48.93,2007,10 min point counts,12.0,34.0,,2.83,0.91,43.5
Birds,BAY,T1_17,X0,13.41,48.93,2007,10 min point counts,19.0,50.0,,2.63,0.51,1.0
Birds,BAY,T1_18,X0,13.41,48.93,2007,10 min point counts,16.0,52.0,,3.25,1.0,71.0
Birds,BAY,T1_36,X0,13.43,48.94,2007,10 min point counts,13.0,28.0,,2.15,0.57,49.5
Birds,BAY,T1_37,X0,13.43,48.94,2007,10 min point counts,18.0,35.0,,1.94,0.31,136.0
Birds,BAY,T1_38,X0,13.43,48.94,2007,10 min point counts,12.0,28.0,,2.33,1.0,104.5
Birds,BAY,T1_24,X0,13.42,48.93,2007,10 min point counts,10.0,22.0,,2.2,0.76,1.5
Birds,BAY,T1_25,X0,13.42,48.93,2007,10 min point counts,10.0,25.0,,2.5,0.89,0.5
Birds,BAY,T1_26,X0,13.42,48.93,2007,10 min point counts,8.0,25.0,,3.12,1.0,3.0
Birds,BAY,T1_27,X0,13.42,48.94,2007,10 min point counts,21.0,56.0,,2.67,0.79,115.0
Birds,BAY,T1_28,X0,13.42,48.94,2007,10 min point counts,21.0,65.0,,3.1,0.33,169.5
Birds,BAY,T1_29,X0,13.42,48.94,2007,10 min point counts,14.0,41.0,,2.93,0.21,92.0
Birds,BAY,T1_3,X0,13.4,48.92,2007,10 min point counts,13.0,32.0,,2.46,0.72,237.5
Birds,BAY,T1_30,X0,13.42,48.94,2007,10 min point counts,17.0,84.0,,4.94,0.0,46.5
Birds,BAY,T1_31,X0,13.42,48.94,2007,10 min point counts,14.0,37.0,,2.64,0.8,70.5
Birds,BAY,T1_32,X0,13.42,48.94,2007,10 min point counts,16.0,39.0,,2.44,0.18,94.5
Birds,BAY,T1_33,X0,13.42,48.94,2007,10 min point counts,15.0,37.0,,2.47,1.0,113.0
Birds,BAY,T1_34,X0,13.42,48.94,2007,10 min point counts,15.0,33.0,,2.2,1.0,127.5
Birds,BAY,T1_35,X0,13.43,48.94,2007,10 min point counts,10.0,21.0,,2.1,0.44,71.5
Birds,BAY,T1_39,X0,13.43,48.94,2007,10 min point counts,13.0,33.0,,2.54,0.65,114.0
Birds,BAY,T1_4,X0,13.4,48.92,2007,10 min point counts,17.0,35.0,,2.06,0.77,174.5
Birds,BAY,T1_40,X0,13.43,48.94,2007,10 min point counts,18.0,43.0,,2.39,1.0,111.5
Birds,BAY,T1_41,X0,13.43,48.95,2007,10 min point counts,9.0,22.0,,2.44,1.0,73.5
Birds,BAY,T1_42,X0,13.43,48.95,2007,10 min point counts,11.0,23.0,,2.09,0.74,8.5
Birds,BAY,T1_43,X0,13.43,48.95,2007,10 min point counts,15.0,43.0,,2.87,0.83,3.0
Birds,BAY,T1_44,X0,13.43,48.95,2007,10 min point counts,12.0,40.0,,3.33,0.68,53.5
Birds,BAY,T1_45,X0,13.43,48.95,2007,10 min point counts,14.0,32.0,,2.29,0.16,23.5
Birds,BAY,T1_46,X0,13.43,48.95,2007,10 min point counts,12.0,32.0,,2.67,0.06,156.5
Birds,BAY,T1_47,X0,13.43,48.95,2007,10 min point counts,9.0,30.0,,3.33,0.17,167.5
Birds,BAY,T1_48,X0,13.44,48.95,2007,10 min point counts,16.0,46.0,,2.88,0.89,157.5
Birds,BAY,T1_49,X0,13.44,48.95,2007,10 min point counts,17.0,34.0,,2.0,0.12,67.0
Birds,BAY,T1_5,X0,13.4,48.92,2007,10 min point counts,14.0,28.0,,2.0,0.57,62.5
Birds,BAY,T1_50,X0,13.44,48.95,2007,10 min point counts,17.0,43.0,,2.53,0.71,63.5
Birds,BAY,T1_51,X0,13.44,48.95,2007,10 min point counts,19.0,37.0,,1.95,0.45,90.5
Birds,BAY,T1_52,X0,13.44,48.95,2007,10 min point counts,15.0,39.0,,2.6,0.0,176.0
Birds,BAY,T1_53,X0,13.44,48.95,2007,10 min point counts,12.0,34.0,,2.83,0.0,89.0
Birds,BAY,T1_54,X0,13.44,48.96,2007,10 min point counts,8.0,28.0,,3.5,0.0,16.5
Birds,BAY,T1_55,X0,13.44,48.96,2007,10 min point counts,15.0,44.0,,2.93,0.18,66.0
Birds,BAY,T1_56,X0,13.44,48.96,2007,10 min point counts,17.0,34.0,,2.0,0.43,43.5
Birds,BAY,T1_57,X0,13.44,48.96,2007,10 min point counts,15.0,32.0,,2.13,0.85,50.5
Birds,BAY,T1_58,X0,13.44,48.96,2007,10 min point counts,17.0,42.0,,2.47,0.89,49.5
Birds,BAY,T1_59,X0,13.44,48.96,2007,10 min point counts,14.0,32.0,,2.29,0.33,111.5
Birds,BAY,T1_6,X0,13.4,48.92,2007,10 min point counts,15.0,37.0,,2.47,0.61,16.0
Birds,BAY,T1_60,X0,13.44,48.96,2007,10 min point counts,12.0,35.0,,2.92,0.6,125.0
Birds,BAY,T1_61,X0,13.45,48.96,2007,10 min point counts,12.0,26.0,,2.17,1.0,110.0
Birds,BAY,T1_64,X0,13.45,48.96,2007,10 min point counts,12.0,23.0,,1.92,1.0,116.0
Birds,BAY,T1_65,X0,13.45,48.96,2007,10 min point counts,7.0,12.0,,1.71,0.0,162.0
Birds,BAY,T1_66,X0,13.45,48.96,2007,10 min point counts,10.0,17.0,,1.7,1.0,158.0
Birds,BAY,T1_7,X0,13.4,48.92,2007,10 min point counts,15.0,44.0,,2.93,0.13,178.0
Birds,BAY,T1_8,X0,13.4,48.92,2007,10 min point counts,18.0,51.0,,2.83,0.0,265.5
Birds,BAY,T1_9,X0,13.4,48.92,2007,10 min point counts,17.0,44.0,,2.59,0.0,206.5
Birds,BAY,T2_12,X0,13.37,48.93,2007,10 min point counts,11.0,23.0,,2.09,1.0,3.5
Birds,BAY,T2_13,X0,13.37,48.93,2007,10 min point counts,10.0,24.0,,2.4,0.66,1.0
Birds,BAY,T2_14,X0,13.37,48.93,2007,10 min point counts,12.0,25.0,,2.08,0.36,1.5
Birds,BAY,T2_15,X0,13.37,48.93,2007,10 min point counts,14.0,29.0,,2.07,0.94,87.5
Birds,BAY,T2_16,X0,13.37,48.93,2007,10 min point counts,17.0,35.0,,2.06,0.81,28.5
Birds,BAY,T2_17,X0,13.37,48.94,2007,10 min point counts,14.0,36.0,,2.57,0.54,121.0
Birds,BAY,T2_18,X0,13.37,48.94,2007,10 min point counts,16.0,38.0,,2.38,0.81,0.5
Birds,BAY,T2_19,X0,13.37,48.94,2007,10 min point counts,14.0,36.0,,2.57,0.44,1.5
Birds,BAY,T2_2,X0,13.36,48.92,2007,10 min point counts,16.0,52.0,,3.25,0.07,4.5
Birds,BAY,T2_20,X0,13.37,48.94,2007,10 min point counts,13.0,33.0,,2.54,0.0,5.0
Birds,BAY,T2_21,X0,13.37,48.94,2007,10 min point counts,16.0,50.0,,3.12,0.03,29.0
Birds,BAY,T2_22,X0,13.37,48.94,2007,10 min point counts,10.0,29.0,,2.9,0.81,42.0
Birds,BAY,T2_23,X0,13.37,48.94,2007,10 min point counts,16.0,42.0,,2.62,0.8,9.0
Birds,BAY,T2_24,X0,13.37,48.94,2007,10 min point counts,18.0,37.0,,2.06,1.0,79.5
Birds,BAY,T2_1,X0,13.36,48.92,2007,10 min point counts,14.0,41.0,,2.93,0.9,2.0
Birds,BAY,T2_10,X0,13.37,48.93,2007,10 min point counts,14.0,25.0,,1.79,0.0,3.0
Birds,BAY,T2_11,X0,13.37,48.93,2007,10 min point counts,16.0,46.0,,2.88,0.83,5.5
Birds,BAY,T2_3,X0,13.36,48.92,2007,10 min point counts,14.0,38.0,,2.71,0.0,4.0
Birds,BAY,T2_30,X0,13.38,48.95,2007,10 min point counts,12.0,37.0,,3.08,0.63,6.5
Birds,BAY,T2_31,X0,13.38,48.95,2007,10 min point counts,16.0,39.0,,2.44,0.2,24.5
Birds,BAY,T2_32,X0,13.38,48.95,2007,10 min point counts,16.0,41.0,,2.56,0.7,191.0
Birds,BAY,T2_33,X0,13.38,48.95,2007,10 min point counts,18.0,43.0,,2.39,0.33,109.5
Birds,BAY,T2_34,X0,13.38,48.95,2007,10 min point counts,18.0,50.0,,2.78,0.81,0.5
Birds,BAY,T2_35,X0,13.38,48.95,2007,10 min point counts,16.0,42.0,,2.62,0.28,59.5
Birds,BAY,T2_36,X0,13.38,48.95,2007,10 min point counts,15.0,40.0,,2.67,0.0,131.5
Birds,BAY,T2_37,X0,13.38,48.95,2007,10 min point counts,13.0,26.0,,2.0,0.74,42.0
Birds,BAY,T2_38,X0,13.38,48.95,2007,10 min point counts,10.0,24.0,,2.4,0.11,4.0
Birds,BAY,T2_39,X0,13.38,48.95,2007,10 min point counts,16.0,36.0,,2.25,0.1,20.5
Bats,STE,3EB12,X0,10.52,49.85,2017,fixed batcorder,1.0,10.0,,10.0,0.0,5.0
Birds,BAY,T2_25,X0,13.37,48.94,2007,10 min point counts,15.0,40.0,,2.67,0.61,97.0
Birds,BAY,T2_26,X0,13.37,48.94,2007,10 min point counts,17.0,43.0,,2.53,1.0,85.5
Birds,BAY,T2_27,X0,13.37,48.94,2007,10 min point counts,22.0,55.0,,2.5,0.79,168.5
Birds,BAY,T2_28,X0,13.37,48.94,2007,10 min point counts,20.0,46.0,,2.3,0.3,67.5
Birds,BAY,T2_29,X0,13.37,48.95,2007,10 min point counts,20.0,46.0,,2.3,1.0,50.5
Birds,BAY,T2_47,X0,13.38,48.96,2007,10 min point counts,11.0,34.0,,3.09,0.0,105.5
Birds,BAY,T2_48,X0,13.38,48.96,2007,10 min point counts,14.0,46.0,,3.29,0.55,190.0
Birds,BAY,T2_49,X0,13.38,48.96,2007,10 min point counts,12.0,48.0,,4.0,0.6,140.5
Birds,BAY,T2_5,X0,13.37,48.93,2007,10 min point counts,14.0,34.0,,2.43,0.34,1.0
Birds,BAY,T2_50,X0,13.38,48.96,2007,10 min point counts,7.0,33.0,,4.71,0.54,41.0
Birds,BAY,T2_51,X0,13.38,48.96,2007,10 min point counts,11.0,33.0,,3.0,0.0,0.5
Birds,BAY,T2_52,X0,13.38,48.97,2007,10 min point counts,9.0,34.0,,3.78,0.0,27.5
Birds,BAY,T2_53,X0,13.38,48.97,2007,10 min point counts,13.0,37.0,,2.85,0.0,109.0
Birds,BAY,T2_54,X0,13.38,48.97,2007,10 min point counts,12.0,39.0,,3.25,0.0,36.0
Birds,BAY,T2_4,X0,13.36,48.92,2007,10 min point counts,12.0,38.0,,3.17,0.19,1.0
Birds,BAY,T2_40,X0,13.38,48.96,2007,10 min point counts,10.0,18.0,,1.8,0.51,30.0
Birds,BAY,T2_41,X0,13.38,48.96,2007,10 min point counts,11.0,24.0,,2.18,0.11,90.0
Birds,BAY,T2_42,X0,13.38,48.96,2007,10 min point counts,14.0,31.0,,2.21,0.09,127.5
Birds,BAY,T2_43,X0,13.38,48.96,2007,10 min point counts,16.0,43.0,,2.69,0.18,122.5
Birds,BAY,T2_44,X0,13.38,48.96,2007,10 min point counts,13.0,31.0,,2.38,0.26,50.0
Birds,BAY,T2_45,X0,13.38,48.96,2007,10 min point counts,15.0,30.0,,2.0,0.1,6.0
Birds,BAY,T2_46,X0,13.38,48.96,2007,10 min point counts,12.0,31.0,,2.58,0.52,94.5
Birds,BAY,T2_64,X0,13.39,48.98,2007,10 min point counts,8.0,13.0,,1.62,1.0,151.0
Birds,BAY,T2_65,X0,13.39,48.98,2007,10 min point counts,11.0,19.0,,1.73,0.96,148.5
Birds,BAY,T2_66,X0,13.39,48.98,2007,10 min point counts,13.0,28.0,,2.15,0.79,161.0
Birds,BAY,T2_67,X0,13.39,48.98,2007,10 min point counts,9.0,17.0,,1.89,1.0,166.0
Birds,BAY,T2_68,X0,13.39,48.98,2007,10 min point counts,14.0,27.0,,1.93,0.5,182.0
Birds,BAY,T2_69,X0,13.39,48.98,2007,10 min point counts,8.0,17.0,,2.12,1.0,172.0
Birds,BAY,T2_7,X0,13.37,48.93,2007,10 min point counts,13.0,35.0,,2.69,0.38,54.0
Birds,BAY,T2_55,X0,13.39,48.97,2007,10 min point counts,10.0,28.0,,2.8,0.0,73.5
Birds,BAY,T2_56,X0,13.39,48.97,2007,10 min point counts,17.0,51.0,,3.0,1.0,127.5
Birds,BAY,T2_57,X0,13.39,48.97,2007,10 min point counts,14.0,32.0,,2.29,1.0,162.5
Birds,BAY,T2_58,X0,13.39,48.97,2007,10 min point counts,12.0,34.0,,2.83,1.0,168.0
Birds,BAY,T2_59,X0,13.39,48.97,2007,10 min point counts,10.0,22.0,,2.2,1.0,133.5
Birds,BAY,T2_6,X0,13.37,48.93,2007,10 min point counts,14.0,43.0,,3.07,0.0,1.0
Birds,BAY,T2_60,X0,13.39,48.97,2007,10 min point counts,11.0,14.0,,1.27,1.0,163.5
Birds,BAY,T2_61,X0,13.39,48.97,2007,10 min point counts,14.0,26.0,,1.86,1.0,165.5
Birds,BAY,T2_62,X0,13.39,48.97,2007,10 min point counts,10.0,15.0,,1.5,0.8,164.5
Birds,BAY,T2_63,X0,13.39,48.97,2007,10 min point counts,11.0,14.0,,1.27,0.71,173.0
Birds,BAY,T2_9,X0,13.37,48.93,2007,10 min point counts,12.0,34.0,,2.83,0.48,10.5
Birds,BAY,T3_1,X0,13.29,49.05,2007,10 min point counts,15.0,42.0,,2.8,0.92,79.5
Birds,BAY,T3_10,X0,13.29,49.06,2007,10 min point counts,7.0,18.0,,2.57,0.38,27.5
Birds,BAY,T3_11,X0,13.29,49.06,2007,10 min point counts,6.0,19.0,,3.17,0.59,5.0
Birds,BAY,T3_12,X0,13.29,49.06,2007,10 min point counts,1.0,6.0,,6.0,0.59,3.5
Birds,BAY,T2_70,X0,13.39,48.98,2007,10 min point counts,9.0,17.0,,1.89,1.0,206.5
Birds,BAY,T2_71,X0,13.39,48.98,2007,10 min point counts,5.0,11.0,,2.2,1.0,208.0
Birds,BAY,T2_72,X0,13.39,48.98,2007,10 min point counts,10.0,18.0,,1.8,1.0,211.5
Birds,BAY,T2_73,X0,13.4,48.98,2007,10 min point counts,6.0,12.0,,2.0,1.0,290.5
Birds,BAY,T2_74,X0,13.4,48.98,2007,10 min point counts,3.0,9.0,,3.0,1.0,156.0
Birds,BAY,T2_75,X0,13.4,48.98,2007,10 min point counts,6.0,10.0,,1.67,1.0,220.5
Birds,BAY,T2_76,X0,13.4,48.98,2007,10 min point counts,4.0,9.0,,2.25,1.0,193.0
Birds,BAY,T2_77,X0,13.4,48.98,2007,10 min point counts,4.0,9.0,,2.25,0.0,190.0
Birds,BAY,T2_78,X0,13.4,48.98,2007,10 min point counts,8.0,13.0,,1.62,1.0,143.5
Birds,BAY,T2_79,X0,13.4,48.98,2007,10 min point counts,2.0,6.0,,3.0,1.0,166.0
Birds,BAY,T2_8,X0,13.37,48.93,2007,10 min point counts,16.0,41.0,,2.56,0.25,5.0
Birds,BAY,T2_80,X0,13.41,48.98,2007,10 min point counts,10.0,13.0,,1.3,1.0,201.5
Birds,BAY,T3_26,X0,13.3,49.08,2007,10 min point counts,14.0,46.0,,3.29,0.29,3.5
Birds,BAY,T3_27,X0,13.3,49.08,2007,10 min point counts,16.0,42.0,,2.62,0.14,12.0
Birds,BAY,T3_28,X0,13.3,49.08,2007,10 min point counts,10.0,29.0,,2.9,0.61,67.5
Birds,BAY,T3_13,X0,13.3,49.06,2007,10 min point counts,5.0,11.0,,2.2,0.33,24.5
Birds,BAY,T3_14,X0,13.3,49.07,2007,10 min point counts,6.0,12.0,,2.0,0.29,40.0
Birds,BAY,T3_15,X0,13.3,49.07,2007,10 min point counts,6.0,20.0,,3.33,0.65,26.0
Birds,BAY,T3_16,X0,13.3,49.07,2007,10 min point counts,11.0,28.0,,2.55,0.9,25.5
Birds,BAY,T3_17,X0,13.3,49.07,2007,10 min point counts,12.0,33.0,,2.75,1.0,201.0
Birds,BAY,T3_18,X0,13.3,49.07,2007,10 min point counts,12.0,33.0,,2.75,0.5,50.5
Birds,BAY,T3_19,X0,13.3,49.07,2007,10 min point counts,9.0,35.0,,3.89,0.7,60.0
Birds,BAY,T3_2,X0,13.29,49.06,2007,10 min point counts,13.0,26.0,,2.0,0.94,16.5
Birds,BAY,T3_20,X0,13.3,49.07,2007,10 min point counts,10.0,26.0,,2.6,0.27,36.5
Birds,BAY,T3_21,X0,13.3,49.07,2007,10 min point counts,12.0,33.0,,2.75,0.38,126.5
Birds,BAY,T3_22,X0,13.3,49.07,2007,10 min point counts,12.0,27.0,,2.25,0.24,64.5
Birds,BAY,T3_23,X0,13.3,49.07,2007,10 min point counts,6.0,13.0,,2.17,0.43,0.0
Birds,BAY,T3_24,X0,13.3,49.07,2007,10 min point counts,13.0,26.0,,2.0,0.37,1.0
