SampleID,Object,Plot_ID,Exploratory,Date,Bee_Species,Name_of_acid,Concentration
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Phenylalanine,4.1550553333
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Gamma amino butyric acid,1.5136111
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Ammoniumsulfat,15.8515596667
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Lysin,5.9126691333
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Histidine,3.2060698667
PNUTOB17180043,Pollen,AEG4,Alb,2017-10-26,Osmia bicornis,Arginine,8.9550413333
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Asparagine acid,13.1542614261
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Threonine,4.1008097739
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Serine,6.6467433391
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Glutamic acid,10.2912694957
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Proline,13.74294
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Glycine,6.468108313
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Alanine,7.6365982957
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Valine,2.4204755478
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Methionine,1.0645874087
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Isoleucine,2.0936781913
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Leucine,9.8436964174
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Tyrosine,2.2139173565
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Phenylalanine,3.152016
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Gamma amino butyric acid,1.0166556522
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Ammoniumsulfat,17.1747460174
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Lysin,5.8754093217
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Histidine,1.8873399652
PNUTOB17180001,Pollen,AEG2,Alb,2017-06-09,Osmia bicornis,Arginine,5.5646448
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Asparagine acid,19.5840200205
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Threonine,5.5146109538
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Serine,7.2025515077
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Glutamic acid,15.3353937641
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Proline,16.3715406769
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Glycine,7.3948928821
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Alanine,9.6751451077
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Valine,3.505710441
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Methionine,1.7529393231
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Isoleucine,2.7741197128
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Leucine,9.5461927385
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Tyrosine,2.3024851692
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Phenylalanine,4.9025260308
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Gamma amino butyric acid,2.0301923282
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Ammoniumsulfat,17.6289414564
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Lysin,7.9887878564
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Histidine,4.2643547897
PNUTOB17180002,Pollen,AEG4,Alb,2017-06-09,Osmia bicornis,Arginine,7.8028021333
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Asparagine acid,9.3446534824
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Threonine,3.3645469765
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Serine,5.7309669882
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Glutamic acid,7.6686518118
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Proline,13.3276862824
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Glycine,5.3182727647
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Alanine,6.6618392824
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Valine,2.4228549176
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Methionine,1.5522241412
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Isoleucine,2.0085639529
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Leucine,6.5917349647
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Tyrosine,1.6635439059
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Phenylalanine,3.3565530353
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Gamma amino butyric acid,1.1577644824
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Ammoniumsulfat,10.5979012235
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Lysin,5.718828
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Histidine,2.0610742588
PNUTOB17180003,Pollen,AEG5,Alb,2017-06-07,Osmia bicornis,Arginine,3.3831894353
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Asparagine acid,18.2001730693
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Threonine,4.9666539564
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Serine,7.4835362376
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Glutamic acid,13.6911708356
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Proline,16.4095312158
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Glycine,7.8725619802
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Alanine,10.7798649505
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Valine,3.8402796356
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Methionine,1.7428923564
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Isoleucine,2.9156017426
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Leucine,10.0887552
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Tyrosine,2.659743303
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Phenylalanine,4.8719933465
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Gamma amino butyric acid,2.1458682772
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Ammoniumsulfat,19.307422099
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Lysin,8.3362139881
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Histidine,3.7034100594
PNUTOB17180004,Pollen,HEG9,Hainich,2017-06-03,Osmia bicornis,Arginine,8.5533372832
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Asparagine acid,10.6762991077
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Threonine,3.5226481846
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Serine,5.8649195538
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Glutamic acid,9.3448330154
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Proline,14.599284
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Glycine,6.0965833385
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Alanine,7.2655841077
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Valine,2.0218622769
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Methionine,1.3305426462
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Isoleucine,2.0677321846
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Leucine,6.8685622154
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Tyrosine,1.3174355077
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Phenylalanine,3.1250248615
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Gamma amino butyric acid,0.8358713538
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Ammoniumsulfat,12.9643752923
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Lysin,5.9763636
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Histidine,1.9267244308
PNUTOB17180005,Pollen,HEG7,Hainich,2018-06-08,Osmia bicornis,Arginine,3.790056
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Asparagine acid,13.901300962
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Threonine,5.1837264911
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Serine,7.068052162
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Glutamic acid,13.387500243
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Proline,15.8851287494
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Glycine,7.6400313722
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Alanine,10.5011681013
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Valine,3.5835784101
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Methionine,1.9652699544
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Isoleucine,2.6000717772
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Leucine,9.8300753013
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Tyrosine,1.8726263089
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Phenylalanine,4.8748470684
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Gamma amino butyric acid,2.0956915139
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Ammoniumsulfat,15.8544480304
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Lysin,7.7845614987
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Histidine,2.8554599696
PNUTOB17180006,Pollen,HEG9,Hainich,2017-08-01,Osmia bicornis,Arginine,7.9165829468
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Asparagine acid,10.4250412683
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Threonine,3.7491053268
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Serine,6.5184968195
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Glutamic acid,9.1729263805
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Proline,13.755539239
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Glycine,5.2599746927
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Alanine,6.5078292293
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Valine,2.6977496195
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Methionine,1.7200940488
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Isoleucine,2.1874944
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Leucine,7.5942144
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Tyrosine,1.8843032195
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Phenylalanine,3.374915122
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Gamma amino butyric acid,1.2063605268
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Ammoniumsulfat,11.7952798829
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Lysin,6.6328301268
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Histidine,1.6631686244
PNUTOB17180007,Pollen,SEG1,Schorfheide,2017-06-29,Osmia bicornis,Arginine,3.9800196293
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Asparagine acid,17.2246962462
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Threonine,4.4918106923
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Serine,7.3091390769
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Glutamic acid,14.0543187231
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Proline,11.4886622308
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Glycine,6.8982007385
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Alanine,8.5021550308
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Valine,3.7427008615
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Methionine,1.7758013538
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Isoleucine,2.7082707692
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Leucine,8.8196071385
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Tyrosine,2.5404518769
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Phenylalanine,4.3119487385
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Gamma amino butyric acid,0.6705148154
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Ammoniumsulfat,17.1570463846
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Lysin,7.3178723077
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Histidine,4.1413329231
PNUTOB17180008,Pollen,SEG6,Schorfheide,2017-06-29,Osmia bicornis,Arginine,6.840432
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Asparagine acid,7.7913217969
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Threonine,2.5961308062
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Serine,4.2809914092
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Glutamic acid,5.1275167508
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Proline,10.3388557292
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Glycine,3.8509616246
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Alanine,4.4530918892
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Valine,1.8290989292
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Methionine,0.8043027692
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Isoleucine,1.5285405538
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Leucine,4.8309374031
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Tyrosine,1.1705631508
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Phenylalanine,2.37465088
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Gamma amino butyric acid,0.3493091446
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Ammoniumsulfat,9.5493098338
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Lysin,3.38154752
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Histidine,1.2037789538
PNUTOB17180009,Pollen,AEG6,Alb,2017-06-07,Osmia bicornis,Arginine,2.11346944
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Asparagine acid,9.6425109493
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Threonine,3.5067021851
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Serine,5.710563009
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Glutamic acid,8.0395111881
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Proline,12.3043068179
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Glycine,5.4101591642
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Alanine,6.1933170627
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Valine,1.638476991
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Methionine,1.1414735284
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Isoleucine,2.0227515224
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Leucine,6.9451248716
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Tyrosine,1.8198754388
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Phenylalanine,3.0665065075
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Gamma amino butyric acid,0.5270841313
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Ammoniumsulfat,9.4916097672
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Lysin,4.4921019224
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Histidine,1.0843059582
PNUTOB17180010,Pollen,HEG6,Hainich,2017-07-31,Osmia bicornis,Arginine,3.6456576
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Asparagine acid,7.7913217969
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Threonine,2.4796665
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Serine,3.9586326261
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Glutamic acid,7.1199265252
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Proline,7.01619
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Glycine,4.1413329231
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Alanine,5.5616118448
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Valine,2.1873304175
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Methionine,1.4962108568
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Isoleucine,1.9611514423
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Leucine,5.1298899945
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Tyrosine,1.3451384426
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Phenylalanine,2.298368389
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Gamma amino butyric acid,0.4978394246
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Ammoniumsulfat,10.1588617136
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Lysin,3.38154752
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Histidine,1.6624716244
PNUTOB17180011,Pollen,AEG6,Alb,2017-07-01,Osmia bicornis,Arginine,4.0193950437
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Asparagine acid,19.0747088889
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Threonine,6.0890801333
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Serine,9.6993286667
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Glutamic acid,18.5151828
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Proline,20.4165914667
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Glycine,9.6097626222
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Alanine,11.5235604
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Valine,5.5558008889
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Methionine,3.1290887111
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Isoleucine,4.0925653333
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Leucine,11.7962211556
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Tyrosine,3.247104
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Phenylalanine,6.5571184
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Gamma amino butyric acid,1.3968904444
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Ammoniumsulfat,16.7100628889
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Lysin,8.2692669333
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Histidine,3.8187477333
PNUTOB17180012,Pollen,SEG5,Schorfheide,2017-07-12,Osmia bicornis,Arginine,6.9655999111
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Asparagine acid,9.5347883172
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Threonine,2.7108474207
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Serine,4.5990745241
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Glutamic acid,7.3218061241
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Proline,10.1121938483
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Glycine,4.3582342759
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Alanine,5.8380532138
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Valine,2.0996582069
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Methionine,1.5115297655
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Isoleucine,1.9699001379
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Leucine,5.6177849379
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Tyrosine,1.8647354483
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Phenylalanine,2.8863060414
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Gamma amino butyric acid,0.4537111034
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Ammoniumsulfat,13.5095116966
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Lysin,5.3167999448
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Histidine,1.7575918345
PNUTOB17180013,Pollen,HEG8,Hainich,2017-07-31,Osmia bicornis,Arginine,3.7558721379
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Asparagine acid,9.75750776
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Threonine,3.02090004
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Serine,5.02701708
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Glutamic acid,8.31685748
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Proline,12.82734252
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Glycine,5.29833504
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Alanine,6.43084596
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Valine,2.29983904
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Methionine,1.50906848
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Isoleucine,2.14910848
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Leucine,6.01982336
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Tyrosine,1.37139408
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Phenylalanine,3.36023408
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Gamma amino butyric acid,0.6324154
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Ammoniumsulfat,16.03741556
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Lysin,5.57823176
PNUTOB17180014,Pollen,HEG9,Hainich,2018-06-08,Osmia bicornis,Histidine,1.80820416
